site_name,latitude,longitude,age_bin,age_mid,period_name,richness,shannon_H,evenness,openness,roc_chord
Åsbotorpsjön,58.40981,13.81996,"[8000, 11500)",9750.0,Early Holocene,10.607142857142858,1.6650977174357102,0.71038222288401,0.05662746450886291,0.17040478601960032
Åsbotorpsjön,58.40981,13.81996,"[11500, 21500)",16500.0,Late Pleistocene,12.0,1.9931397088346199,0.8040280838344549,0.38583552146179534,0.554868681061966
Östra Ringarp,56.26417,13.31861,"[0, 1000)",500.0,Historical,14.714285714285714,2.258025525820497,0.8430853790522408,0.07546444194654121,0.213175132372368
Östra Ringarp,56.26417,13.31861,"[1000, 4000)",2500.0,Late Holocene,10.263157894736842,1.8382484369469474,0.7910125181601322,0.02028101412534135,0.13157401065803345
Östra Ringarp,56.26417,13.31861,"[4000, 8000)",6000.0,Mid Holocene,9.5,1.8316417267395733,0.8153720350301331,0.007919026025015173,0.1333637125426597
Övre myren från Skallskog,57.48333,14.78333,"[0, 1000)",500.0,Historical,10.434782608695652,1.8071532590517354,0.7768161760997248,0.19747080297782144,0.35421595007594436
Övre myren från Skallskog,57.48333,14.78333,"[1000, 4000)",2500.0,Late Holocene,9.0,1.3545367820722776,0.6181542607576928,0.024001240553387017,0.203265709793197
Ümarjärv,59.17528,27.46167,"[0, 1000)",500.0,Historical,8.5,1.7152191587318488,0.8064290792548501,0.017666674873545674,0.46333823251969974
Ümarjärv,59.17528,27.46167,"[1000, 4000)",2500.0,Late Holocene,10.923076923076923,1.8241091432203187,0.7656526777372078,0.021601051480265403,0.2274173987561882
Ümarjärv,59.17528,27.46167,"[4000, 8000)",6000.0,Mid Holocene,10.310344827586206,1.9502289041169325,0.8406923246007436,0.017354488109394575,0.21409830788689133
Ümarjärv,59.17528,27.46167,"[8000, 11500)",9750.0,Early Holocene,8.0,1.5187198522643481,0.7368965189818159,0.02161396052268903,0.16237025834997096
